to_,level_,credits,course_2,title_2,course_1,from_,gen_ed,title_1,special
9999,L,3.00,ART 181,Surv: Ancient & Medievl,ARTH 111,4670,FA,Anct-Medieval Art,
9999,L,3.00,ART 183,Renaiss - Modern Art,ARTH 112,4670,FA,Ren-20th Cent Art,
9999,L,3.00,ART EL,Art Elective,ARTH 200,4670,FA,Hist-World Archit,
9999,L,3.00,ART EL,Art Elective,ARTH 201,4670,FA,Art of 20th Cent,
9999,L,3.00,ART EL,Art Elective,ARTH 210,4670,FA,Hist Art-Prehist,
9999,L,3.00,ART EL,Art Elective,ARTH 211,4670,FA,Hist Art-Primitiv,
9999,L,3.00,ART EL,Art Elective,ARTH 213,4670,FA,Ancient Art,
9999,L,3.00,ART EL,Art Elective,ARTH 215,4670,FA,Classical Art,
9999,L,3.00,ART EL,Art Elective,ARTH 217,4670,FA,Medieval Art,
9999,L,3.00,ART EL,Art Elective,ARTH 219,4670,FA,Renaissance Art,
9999,L,3.00,ART EL,Art Elective,ARTH 221,4670,FA,Baroq & Rococ Art,
9999,L,3.00,ART EL,Art Elective,ARTH 225,4670,HU,Hist Graph Design,
9999,L,3.00,ART EL,Art Elective,ARTH 227,4670,HU,History of Photo,
9999,L,1.00-3.00,ART EL,Art Elective,ARTH 291,4670,,Spec Topics Arth,8
9999,L,1.00-6.00,ART EL,Art Elective,ARTH 295,4670,EL,Art Field Study,8
9999,L,3.00,ANT EL,Anthropology Elective,AIS 101,4670,"SS, ES",Am Ind Hist & Cul,
9999,L,3.00,ANT EL,Anthropology Elective,AIS 102,4670,"HU, ES",Am Ind Exp Cult,
9999,L,4.00,GEN EL,General Elective,AIS 111,4670,"AP, ES",Amer Ind Lang I,
9999,L,4.00,GEN EL,General Elective,AIS 112,4670,"AP, ES",Amer Ind Lang II,
9999,L,3.00,AIS 242,American Indian in Lit & Film,AIS 142,4670,"ES,HU",Intro Amer Ind Lit,
9999,L,3.00,ANT 104,Intro to Cultural Anthropology,AIS 161,4670,SS,Intro Cult Anthro,
9999,L,3.00,HIS EL,History Elective,AIS 240,4670,"HU, ES",Am Indian History,
9999,L,3.00,AIS 242,American Indian in Lit & Film,AIS 242,4670,"ES,HU",Amer Ind Lit&Film,
9999,L,3.00,POL EL,Political Science Elective,AIS 250,4670,"SS, ES",Am Indian Politic,
9999,L,1.00-4.00,GEN EL,General Elective,AIS 291,4670,,Special Topics,8
9999,L,1.00,BUS EL,Business Elective,BCOM 107,4670,,Intro Micro Keybd,
9999,L,3.00,BUS EL,Business Elective,BCOM 108,4670,,Begin Shorthand,
9999,L,1.00,BUS EL,Business Elective,BCOM 117,4670,,Word Procsng/Busn,
9999,L,3.00,BUS EL,Business Elective,BCOM 121,4670,,Inter Shorthand,
9999,L,1.00,BUS EL,Business Elective,BCOM 135,4670,,Mach Cal-Bus Prob,
9999,L,2.00,BUS EL,Business Elective,BCOM 157,4670,,Keyboarding App,
9999,L,2.00,BUS 210,Business Commun,BCOM 206,4670,AP,Business Writing,
9999,L,2.00,BUS EL,Business Elective,BCOM 207,4670,,Bus Presentations,
9999,L,2.00,BUS EL,Business Elective,BCOM 216,4670,AP,Bus Writing II,
9999,L,2.00,BUS EL,Business Elective,BCOM 277,4670,,Elect Doc Process,
9999,L,3.00,BUS EL,Business Elective,BCOM 290,4670,,Softw Appl: Admin,
9999,L,1.00,BUS 101,Intro to Business,BSAD 100,4670,EL,Intro Bus World,
9999,L,3.00,BUS 101,Intro to Business,BSAD 101,4670,EL,Bus For Tech Prof,
9999,L,1.00-2.00,BUS EL,Business Elective,BSAD 110,4670,,Bus Leadrshp Inst,8
9999,L,2.00,BUS 110,Personal Finance,BSAD 135,4670,AP,Essn Bus Comm,
9999,L,3.00,BUS 243,Eco & Bus Statistics,BSAD 202,4670,MS,Bus Statistics,
9999,L,1.00,BUS EL,Business Elective,BSAD 210,4670,,Ser Learn Bus Adm,
9999,L,3.00,BUS EL,Business Elective,BSAD 280,4670,,Appld Quant Meth,
9999,L,2.00,ART EL,Art Elective,ART 100,4670,,Art Purposes,
9999,L,3.00-6.00,ART EL,Art Elective,ART 101,4670,,Foundations I,8
9999,L,3.00-6.00,ART EL,Art Elective,ART 102,4670,,Foundations II,8
9999,L,3.00,ART EL,Art Elective,ART 105,4670,HU,Intro-Visual Arts,
9999,L,2.00,ART 100,Basic Art Experiences,ART 106,4670,AP,Visual Art-Studio,
9999,L,3.00,ART 111,Two-Dimensional Design,ART 107,4670,AP,Found: Draw/Comp,
9999,L,3.00,ART EL,Art Elective,ART 108,4670,AP,Found: Color/Comp,
9999,L,3.00,ART 201,Introduction to Life Drawing,ART 109,4670,AP,Found: Life Draw,
9999,L,3.00,ART 112,Three-Dimensional Design,ART 110,4670,AP,Foundations: 3-D,
9999,L,3.00,ART 101,Introduction to Drawing,ART 130,4670,AP,Intro to Drawing,
9999,L,2.00,ART 180,Artist & Visual Arts,ART 132,4670,FA,Theories & Concep,
9999,L,2.00,ART 111,Two-Dimensional Design,ART 135,4670,AP,2-D Design,
9999,L,3.00,ART EL,Art Elective,ART 137,4670,HU,Color,
9999,L,3.00,ART 103,Drawing II,ART 139,4670,AP,Drawing,
9999,L,3.00,ART 112,Three-Dimensional Design,ART 237,4670,AP,Three Dim Design,
9999,L,3.00,ART 103,Drawing II,ART 240,4670,AP,Interm Drawing,
9999,L,3.00,ART 201,Introduction to Life Drawing,ART 241,4670,AP,Life Drawing I,
9999,L,3.00,ART 125,Oil Painting,ART 244,4670,AP,Intro to Painting,
9999,L,3.00,ART 122,Water-Based Media,ART 247,4670,AP,Water-Media I,
9999,L,3.00,ART 141,Intro to Printmaking,ART 249,4670,AP,Intro Printmaking,
9999,L,3.00,ART 247,Relief Printing,ART 250,4670,AP,Print:Relief-Beg,
9999,L,3.00,ART 243,Intaglio,ART 251,4670,AP,Print:Intag-Beg,
9999,L,3.00,ART 245,Serigraphy,ART 252,4670,AP,Print:Serig-Beg,
9999,L,3.00,ART 241,Lithography,ART 253,4670,AP,Print:Litho-Beg,
9999,L,3.00,ART EL,Art Elective,ART 260,4670,AP,Fiber:Weaving-Beg,
9999,L,3.00,ART EL,Art Elective,ART 261,4670,AP,Fibers Off Loom,
9999,L,3.00,ART EL,Art Elective,ART 262,4670,AP,Fib-Sur Desgn Fab,
9999,L,3.00,ART 131,Intro to Sculpture,ART 264,4670,AP,Begin Sculpture,
9999,L,3.00,ART EL,Art Elective,ART 266,4670,AP,Fibers I,
9999,L,3.00,ART EL,Art Elective,ART 274,4670,,Comp Des Prncpls,
9999,L,3.00,ART EL,Art Elective,ART 275,4670,AP,Princ Typography,
9999,L,3.00,ART EL,Art Elective,ART 276,4670,,Intro Visual Dsgn,
9999,L,3.00,ART 161,Introduction to Photography,ART 281,4670,AP,Intro Photo Art,
9999,L,1.00-3.00,ART EL,Art Elective,ART 291,4670,,Spec Topics Art,8
9999,L,3.00,BUS 201,Intro Accounting,ACCT 201,4670,AP,Intro to Acctg,
9999,L,3.00,BUS 204,Managerial Account,ACCT 202,4670,AP,Prin of Acct,
9999,L,1.00,BUS EL,Business Elective,ACCT 210,4670,,Ser-Learn in Acct,
9999,L,3.00,ANT 104,Intro to Cultural Anthropology,ANTH 161,4670,SS,Intro Cult Anthro,
9999,L,3.00,ANT 105,Intro to Biological Anthro,ANTH 165,4670,"NS, LS",Int Physical Anth,
9999,L,3.00,ANT 102,Disc Past:Archlgy & Prehis Wld,ANTH 169,4670,SS,Intro to Archaeol,
9999,L,3.00,ANT EL,Anthropology Elective,ANTH 230,4670,SS,Arch Ne Woodlands,
9999,L,3.00,ANT EL,Anthropology Elective,ANTH 265,4670,,Meth in Phys Anth,
9999,L,1.00-3.00,ANT EL,Anthropology Elective,ANTH 291,4670,,Special Topics,8
9999,L,4.00,BIO EL,Biology Elective,BIOL 100,4670,"NS, LS, UCTA",General Biology,22
9999,L,4.00,BIO EL,Biology Elective,BIOL 110,4670,"NS, LS",Ecol & Evolution,
9999,L,4.00,BIO EL,Biology Elective,BIOL 111,4670,"NS, LS",Cell Biol Genetcs,
9999,L,3.00,BIO EL,Biology Elective,BIOL 120,4670,NS,Biolog Science,
9999,L,3.00,BIO EL,Biology Elective,BIOL 121,4670,NS,Biolog Science,
9999,L,3.00,BIO 184,Biol Human Reproduct,BIOL 130,4670,NS,Human Sexual Biol,
9999,L,3.00,BIO EL,Biology Elective,BIOL 140,4670,NS,Nat Hist Jamaica,
9999,L,2.00,BIO EL,Biology Elective,BIOL 150,4670,NS,Biology of Cancer,
9999,L,4.00,BIO EL,Biology Elective,BIOL 151,4670,"NS, LS",Biology of Humans,
9999,L,3.00,BIO EL,Biology Elective,BIOL 160,4670,NS,Biology of Aging,
9999,L,3.00,BIO 190,Intro to Environmental Science,BIOL 180,4670,NS,Env Biol/Conserv,
9999,L,1.00,BIO EL,Biology Elective,BIOL 181,4670,LS,Env Biol/Conserv Lab,
9999,L,3.00,BIO EL,Biology Elective,BIOL 190,4670,NS,Fund of Ecology,
9999,L,1.00,BIO EL,Biology Elective,BIOL 191,4670,,First Year Seminr,
9999,L,3.00,BIO EL,Biology Elective,BIOL 192,4670,NS,Microbial World,
9999,L,3.00,BIO EL,Biology Elective,BIOL 194,4670,NS,Curr Environ Prob,
9999,L,4.00,BIO EL,Biology Elective,BIOL 195,4670,"NS, LS",Plants & Society,
9999,L,3.00,BIO EL,Biology Elective,BIOL 196,4670,NS,Human Nutrition,
9999,L,4.00,BIO EL,Biology Elective,BIOL 200,4670,"NS, LS",The Human Body,
9999,L,4.00,BIO EL,Biology Elective,BIOL 202,4670,NS,Human Biol & Dis,
9999,L,5.00,BIO EL,Biology Elective,BIOL 211,4670,"NS, LS",Organis Form/Func,
9999,L,4.00,BIO 285,Anatomy and Physiology,BIOL 214,4670,"NS, LS",Human a & P I,
9999,L,3.00,BIO 251,Gen Sur Microbiology,BIOL 250,4670,NS,Microbiology,
9999,L,4.00,BIO EL,Biology Elective,BIOL 262,4670,"NS, LS",Intro Marine Zool,
9999,L,1.00-3.00,BIO EL,Biology Elective,BIOL 291,4670,NS,Special Topics,8
9999,L,1.00-2.00,BIO EL,Biology Elective,BIOL 296,4670,,Acad Experience,8
9999,L,4.00,CHI 101,1st Semester Chinese,CHIN 101,4670,HU,Beginning Chinese,
9999,L,4.00,CHI 105,2nd Semester Chinese,CHIN 102,4670,HU,Beginning Chinese,
9999,L,16.00,GEN EL,General Elective,CHIN 110,4670,AP,Beg Chin Mandarin,
9999,L,4.00,GEN EL,General Elective,CHIN 201,4670,,Intermed Chinese,
9999,L,4.00,GEN EL,General Elective,CHIN 202,4670,,Intermed Chinese,
9999,L,16.00,GEN EL,General Elective,CHIN 210,4670,AP,Int Chin Mandarin,
9999,L,1.00,CTA 102,Forensics Lab,C J 100,4670,AP,Intro to Forensic,
9999,L,3.00,CTA 201,Intro Mass Communic,C J 105,4670,SS,Comm in Society,
9999,L,1.00,CTA EL,Communication and Theatre Arts Elective,C J 194,4670,AP,Video Prod Pract,
9999,L,1.00,CTA EL,Communication and Theatre Arts Elective,C J 200,4670,AP,Advcd Forensics,
9999,L,3.00,CTA 101,Interpersonal Comm,C J 201,4670,AP,Intro Interpr Com,
9999,L,3.00,CTA 103,Intro Public Speaking,C J 202,4670,"AP, UCTA",Speech Fundamntls,22
9999,L,3.00,CTA 103,Intro Public Speaking,C J 202A,4670,"UCTA,AP",Speech Fundamentl,22
9999,L,3.00,CTA 103,Intro Public Speaking,C J 204,4670,"UCTA,AP",Public Speaking,22
9999,L,3.00,CTA 103,Intro Public Speaking,C J 204A,4670,"UCTA,AP",Public Speaking,22
9999,L,3.00,CTA 110,Listening,C J 205,4670,AP,Listening,
9999,L,3.00,CTA EL,Communication and Theatre Arts Elective,C J 222,4670,AP,Begin Journalism,
9999,L,3.00,CTA EL,Communication and Theatre Arts Elective,C J 235,4670,AP,R-Tv News Rep&Wrt,
9999,L,1.00,CTA EL,Communication and Theatre Arts Elective,C J 240,4670,AP,Brdcast Activity,
9999,L,3.00,CTA 221,Intro Tv Broadcastng,C J 241,4670,AP,A/V Prod Process,
9999,L,2.00,CTA EL,Communication and Theatre Arts Elective,C J 244,4670,AP,Bdcast Announcing,
9999,L,3.00,CTA EL,Communication and Theatre Arts Elective,C J 250,4670,,Intro Orgzl Comm,
9999,L,3.00,CTA EL,Communication and Theatre Arts Elective,C J 265,4670,,Fund of Advertis,
9999,L,3.00,CTA EL,Communication and Theatre Arts Elective,C J 270,4670,,Intro Public Relations,
9999,L,3.00,ENG EL,English Elective,C J 273,4670,HU,Creative Nonfic,
9999,L,3.00,CTA EL,Communication and Theatre Arts Elective,C J 280,4670,,Visual Comm,
9999,L,3.00,CTA EL,Communication and Theatre Arts Elective,C J 284,4670,AP,Intro Photography,
9999,L,3.00,CPS 100,Computers and Soc,C S 100,4670,EL,Computr Info Tech,
9999,L,1.00,CPS EL,Computer Sciences Elective,C S 101,4670,,Mainframe Compute,
9999,L,1.00,CPS EL,Computer Sciences Elective,C S 102,4670,,Word Processing,
9999,L,1.00,CPS EL,Computer Sciences Elective,C S 103,4670,,Intro - Databases,
9999,L,1.00,CPS EL,Computer Sciences Elective,C S 105,4670,,Spreadsheets,
9999,L,1.00,CPS EL,Computer Sciences Elective,C S 106,4670,,Desk Top Publish,
9999,L,1.00,CPS EL,Computer Sciences Elective,C S 128,4670,,Mac & Hypercard,
9999,L,3.00,CPS EL,Computer Sciences Elective,C S 132,4670,EL,Intro Programming,
9999,L,3.00,CPS 130,Intr to Prog (Basic),C S 135,4670,EL,Programming-Basic,
9999,L,2.00,CPS EL,Computer Sciences Elective,C S 138,4670,,Hypertalk Script,
9999,L,3.00,CPS 131,Int to Prg (Fortran),C S 151,4670,EL,Comp Prog-Fortran,
9999,L,3.00,CPS EL,Computer Sciences Elective,C S 155,4670,EL,Comp Prog Pascal,
9999,L,3.00,CPS EL,Computer Sciences Elective,C S 163,4670,MS,Intro to Prog C++,
9999,L,3.00,CPS 243,Prblm Solvng(Pascal),C S 165,4670,MS,Adv Pascal Prog,
9999,L,3.00,CPS EL,Computer Sciences Elective,C S 170,4670,MS,Comp Sci & Math,
9999,L,4.00,CPS EL,Computer Sciences Elective,C S 185,4670,,Foundations Cs,
9999,L,4.00,CPS EL,Computer Sciences Elective,C S 186,4670,,Foundations Cs II,
9999,L,3.00,CPS EL,Computer Sciences Elective,C S 240,4670,,Math Fnd Computng,
9999,L,4.00,CPS 217,Computer Science I,C S 245,4670,MS,Adv Prog Data Str,
9999,L,3.00,CPS EL,Computer Sciences Elective,C S 250,4670,,Discrete Struct,
9999,L,4.00,CPS 260,Prog in Assembly Lang,C S 252,4670,MS,Computer Systems,
9999,L,4.00,CPS 270,Data Structures,C S 255,4670,AP,Alg & Disc Struct,
9999,L,4.00,CPS 270,Data Structures,C S 265,4670,AP,Data Structures,
9999,L,3.00,CPS 270,Data Structures,C S 275,4670,AP,Data Structures I,
9999,L,4.00,CPS EL,Computer Sciences Elective,C S 278,4670,,Digital Systems,
9999,L,3.00,CPS EL,Computer Sciences Elective,C S 288,4670,,Unix Systems Prog,
9999,L,1.00-3.00,CPS EL,Computer Sciences Elective,C S 291,4670,,Special Topics,8
9999,L,3.00,CPS EL,Computer Sciences Elective,CPSC 250,4670,,Computatnl Sci I,
9999,L,3.00,GEN EL,General Elective,CSD 101,4670,,Amer Sign Lang I,
9999,L,3.00,GEN EL,General Elective,CSD 102,4670,,Amer Sign Lang II,
9999,L,3.00,GEN EL,General Elective,CSD 103,4670,,Am Sign Lang III,
9999,L,3.00,CTA EL,Communication and Theatre Arts Elective,CSD 150,4670,,Intro Com Sci-Dis,
9999,L,2.00,GEN EL,General Elective,CSD 211,4670,,Com Dev & Dis Tch,
9999,L,3.00,CTA EL,Communication and Theatre Arts Elective,CSD 250,4670,,Intro to Comm Dis,
9999,L,2.00,CTA EL,Communication and Theatre Arts Elective,CSD 252,4670,,Phonetics,
9999,L,4.00,CTA EL,Communication and Theatre Arts Elective,CSD 253,4670,,Spch&Hearing Sci,
9999,L,4.00,CTA EL,Communication and Theatre Arts Elective,CSD 256,4670,,Anat&Phy/Spch&Hrg,
9999,L,3.00,GEN EL,General Elective,CSD 257,4670,,Normal Comm Devel,
9999,L,1.00,GEN EL,General Elective,CSD 258,4670,,Norm Com Dev Lab,
9999,L,2.00,GEN EL,General Elective,CSD 262,4670,,Phonet:Theo & App,
9999,P,2.00,NDC,No Degree Credit,CHEM 099,4670,,Prep Chemistry,5
9999,L,3.00,CHE EL,Chemistry Elective,CHEM 100,4670,,"Chem Issues, Ans",
9999,L,5.00,CHE 125,Introductory Chemistry,CHEM 101,4670,"UCTA,LS,NS",General Chemistry,22
9999,L,4.00,CHE 145,General Chemistry I,CHEM 103,4670,"UCTA,LS,NS",General Chem I,22
9999,L,4.00,CHE 155,General Chemistry II,CHEM 104,4670,"LS,NS",General Chem II,
9999,L,5.00,CHE EL,Chemistry Elective,CHEM 111,4670,"NS, LS",Chem-Struct&React,
9999,L,6.00,CHE 125,Introductory Chemistry,CHEM 115,4670,"UCTA,LS,NS",Chemical Princip,22
9999,L,1.00,CHE EL,Chemistry Elective,CHEM 121,4670,,Elem Chem Educatn,
9999,L,3.00,CHE EL,Chemistry Elective,CHEM 127,4670,NS,Chem and Climate,
9999,L,3.00,CHE 203,Survey of Biochemistry,CHEM 150,4670,NS,Survey of Biochem,
9999,L,5.00,CHE 203,Survey of Biochemistry,CHEM 152,4670,"LS,NS",Survey-Biochem,1202
9999,L,3.00,CHE 123,Chemistry & Society,CHEM 180,4670,NS,"Chem Issues, Ans",
9999,L,1.00-3.00,CHE EL,Chemistry Elective,CHEM 191,4670,NS,Curnt Topics-Chem,8
9999,L,5.00,CHE EL,Chemistry Elective,CHEM 212,4670,"NS, LS",Quan Chem Analys,
9999,L,4.00,CHE 244,Quantitative Analys,CHEM 213,4670,"NS,LS",Quant Analysis,
9999,L,3.00,CHE EL,Chemistry Elective,CHEM 218,4670,"NS, LS",Intro Inorg Chem,
9999,L,4.00,CHE EL,Chemistry Elective,CHEM 221,4670,NS,Short Orgnc Chem,
9999,L,1.00,CHE EL,Chemistry Elective,CHEM 274,4670,,Chem Industry Sem,
9999,L,3.00,CHE EL,Chemistry Elective,CHEM 321,4670,,Organic Chem-Lect,
9999,L,2.00,CHE EL,Chemistry Elective,CHEM 322,4670,,Organic Chem-Lab,
9999,L,3.00,CHE EL,Chemistry Elective,CHEM 323,4670,,Organic Chem-Lect,
9999,L,3.00,GEN EL,General Elective,ENPH 210,4670,,Intro Envirn Hlth,
9999,L,1.00-3.00,GEN EL,General Elective,ENPH 291,4670,,Special Topics,8
9999,P,3.00,NDC,No Degree Credit,ENGL 099,4670,,Comp Fundamentals,5
9999,L,3.00,ENG EL,English Elective,ENGL 100,4670,,Read/Write Bi-Cul,
9999,L,5.00,ENG 102,"Crit Write, Read, and Research",ENGL 110,4670,CR,Intr Coll Writing,1800
9999,L,2.00,ENG EL,English Elective,ENGL 112,4670,,College Writing,
9999,L,3.00,ENG 203,Creative Writing I,ENGL 120,4670,FA,Intro-Creat Writ,
9999,L,3.00,ENG EL,English Elective,ENGL 125,4670,,Engl Gram & Usage,
9999,L,3.00,ENG EL,English Elective,ENGL 130,4670,,Intro World/Poco,
9999,L,3.00,ENG EL,English Elective,ENGL 131,4670,HU,Intro World Lit,
9999,L,3.00,ENG EL,English Elective,ENGL 140,4670,,Critical Reading,
9999,L,3.00,ENG 242,American Indian in Lit & Film,ENGL 142,4670,"ES,HU",Intro Amer Ind Lits,
9999,L,3.00,ENG 278,Multicult Lit/Am (Es),ENGL 148,4670,"ES,HU",Intr Black Writer,
9999,L,3.00,ENG 250,Intro to Literary Studies,ENGL 150,4670,HU,Intro to Lit,
9999,L,5.00,ENG EL,English Elective,ENGL 160,4670,"HU, ES",Intro to Texts,202
9999,L,3.00-4.00,CTA 150,Introduction to Film,ENGL 181,4670,FA,Movies,8
9999,L,4.00,CTA 150,Introduction to Film,ENGL 190,4670,FA,Intro to Film,
9999,L,1.00,ENG EL,English Elective,ENGL 200,4670,,Intro to Eng Stdy,
9999,L,3.00,ENG 201,Intermediate Composition,ENGL 201,4670,AP,Adv College Wrtg,
9999,L,3.00,ENG EL,English Elective,ENGL 203,4670,,Comp Teachers 1-9,
9999,L,3.00,ENG EL,English Elective,ENGL 205,4670,AP,Intr Tech/Pro Com,
9999,L,5.00,ENG EL,English Elective,ENGL 210,4670,"HU, ES",Intro Crit Study,202
9999,L,3.00,ENG 202,Writing About Lit,ENGL 211,4670,AP,Writing About Lit,
9999,L,3.00,ENG 203,Creative Writing I,ENGL 220,4670,FA,Intro-Creat Writ,
9999,L,3.00,ENG 220,Intro to Englsh Lang,ENGL 221,4670,HU,Intro Engl Ling,
9999,L,3.00,ENG EL,English Elective,ENGL 225,4670,,Engl Morphology,
9999,L,3.00,ENG EL,English Elective,ENGL 230,4670,,Survey Wrld/Poco,
9999,L,3.00,ENG 264,Western Lit Before 1665,ENGL 231,4670,HU,World Lit I,
9999,L,3.00,ENG 265,Western Lit After 1665,ENGL 232,4670,HU,World Lit II,
9999,L,3.00,ENG EL,English Elective,ENGL 233,4670,"HU, ES",Asian Amer Lit,202
9999,L,3.00,ENG EL,English Elective,ENGL 236,4670,HU,Intr Japanese Lit,
9999,L,3.00,ENG 242,American Indian in Lit & Film,ENGL 242,4670,"ES,HU",Amer Ind Lit&Film,
9999,L,3.00,ENG 262,American Literature I,ENGL 243,4670,HU,Am Lit to 1865,
9999,L,3.00,ENG 263,American Literature II,ENGL 244,4670,HU,Am Lit 1865-1945,
9999,L,3.00,ENG EL,English Elective,ENGL 245,4670,HU,Am Lit Since 1945,
9999,L,3.00,ENG EL,English Elective,ENGL 252,4670,HU,Brit Lit Pre-1790,
9999,L,3.00,ENG EL,English Elective,ENGL 257,4670,,Repre Shakespeare,
9999,L,3.00,ENG EL,English Elective,ENGL 259,4670,,Brt Lit Post 1790,
9999,L,3.00,ENG 278,Multicult Lit/Am (Es),ENGL 268,4670,"HU, ES",Sur Amer Ethn Lit,
9999,L,3.00,ENG EL,English Elective,ENGL 272,4670,,Persp Pop Texts,
9999,L,3.00,ENG EL,English Elective,ENGL 273,4670,HU,Creative Nonfic,
9999,L,3.00,ENG 253,Intro to Short Story and Novel,ENGL 274,4670,HU,The Short Story,
9999,L,3.00,ENG 253,Intro to Short Story and Novel,ENGL 275,4670,HU,The Novel,
9999,L,3.00,ENG 255,Intro to Poetry,ENGL 276,4670,HU,Poetry,
9999,L,3.00,ENG 251,Introduction to Drama,ENGL 277,4670,HU,Drama,
9999,L,3.00,ENG EL,English Elective,ENGL 284,4670,,Theory/Criticism,
9999,L,3.00,ENG EL,English Elective,ENGL 285,4670,,Theory/Criticism,
9999,L,3.00,ENG 279,Women Writers,ENGL 290,4670,"HU, ES",Women in Cont Lit,202
9999,L,3.00,ENG 279,Women Writers,ENGL 296,4670,HU,Women's Lit,
9999,L,3.00,ENG 262,American Literature I,ENGL 341,4670,"HU, ES",Am Lit to 1865,202
9999,L,3.00,ENG 263,American Literature II,ENGL 342,4670,"HU, ES",Am Lit 1865-1945,202
9999,L,3.00,ENG 280,Intro to Shakespeare,ENGL 356,4670,HU,Repre Shakespeare,
9999,L,3.00,ENG 280,Intro to Shakespeare,ENGL 357,4670,HU,Shakesp Topics,
9999,L,3.00,ENG 260,British Literature I,ENGL 375,4670,HU,Engl Lit Surv I,
9999,L,3.00,ENG 261,British Literature II,ENGL 376,4670,HU,Engl Lit Surv II,
9999,P,4.00,NDC,No Degree Credit,ESL 083,4670,,Beg Aural/Oral,5
9999,P,4.00,NDC,No Degree Credit,ESL 084,4670,,Beg Eng Gram/Comp,5
9999,P,4.00,NDC,No Degree Credit,ESL 085,4670,,Beg Read in Engl,5
9999,P,4.00,NDC,No Degree Credit,ESL 086,4670,,Beg Conv English,5
9999,P,1.00-2.00,NDC,No Degree Credit,ESL 099,4670,,Engl For Lang-Lab,"5, 8"
9999,L,6.00,GEN EL,General Elective,ESL 101,4670,,Int Skills I,
9999,L,4.00,GEN EL,General Elective,ESL 103,4670,,Aural/Oral Skills,
9999,L,4.00,GEN EL,General Elective,ESL 104,4670,,Engl Gram & Comp,
9999,L,4.00,GEN EL,General Elective,ESL 105,4670,,Reading Skills,
9999,L,4.00,GEN EL,General Elective,ESL 106,4670,,Conversation Esl,
9999,L,3.00,GEN EL,General Elective,ESL 109,4670,,Adv Esl Comp,
9999,L,2.00,GEN EL,General Elective,ESL 115,4670,,Esl Vocabulary,
9999,L,3.00,GEN EL,General Elective,ESL 125,4670,,Esl Culture Talk,
9999,L,3.00,GEN EL,General Elective,ESL 150,4670,,Reg Cult/Hist Esl,
9999,L,3.00,GEN EL,General Elective,ESL 160,4670,HU,Inst&Cult of Usa,
9999,L,2.00,GEN EL,General Elective,ESL 175,4670,,Toefl Test Prep,
9999,L,6.00,GEN EL,General Elective,ESL 201,4670,,Int Skills II,
9999,L,3.00,GEN EL,General Elective,ESL 215,4670,,Pronounce Am Engl,
9999,L,2.00,GEN EL,General Elective,ESL 230,4670,,Esl Theater,
9999,L,2.00,GEN EL,General Elective,ESL 255,4670,,Colloquial Engl,
9999,L,3.00,GEN EL,General Elective,ESL 260,4670,,Oral Pres Skills,
9999,L,2.00,GEN EL,General Elective,ESL 265,4670,,Esl Amer Hist Gov,
9999,L,2.00,GEN EL,General Elective,ESL 275,4670,,Current Events,
9999,L,2.00,GEN EL,General Elective,ESL 285,4670,,Advncd Listening,
9999,L,3.00,HES EL,"Health, Exercise Science & Athletics Elective",DNCE 101,4670,FA,Dance Apprectn,
9999,L,2.00,HES EL,"Health, Exercise Science & Athletics Elective",DNCE 110,4670,AP,Ballet I,
9999,L,2.00,HES EL,"Health, Exercise Science & Athletics Elective",DNCE 112,4670,AP,Modern Dance I,
9999,L,2.00,HES EL,"Health, Exercise Science & Athletics Elective",DNCE 114,4670,AP,Jazz Dance I,
9999,L,2.00,HES EL,"Health, Exercise Science & Athletics Elective",DNCE 116,4670,AP,Tap Dance I,
9999,L,4.00,GEN EL,General Elective,F LG 101,4670,,Begin For Lang I,
9999,L,4.00,GEN EL,General Elective,F LG 102,4670,,Begin For Lang II,
9999,L,1.00-3.00,GEN EL,General Elective,F LG 275,4670,,Off-Campus Exper,8
9999,L,3.00,SOC 231,Crime/Criminal Just,CRMJ 103,4670,SS,Survey Crm Just,
9999,L,3.00,SOC EL,Sociology Elective,CRMJ 291,4670,,Special Topics,
9999,L,3.00,ECO EL,Economics Elective,ECON 100,4670,"SS, UCTA",Ec Analy-Cont Iss,22
9999,L,3.00,ECO 204,Economics - Micro,ECON 103,4670,SS,Prin of Microecon,
9999,L,3.00,ECO 203,Economics - Macro,ECON 104,4670,SS,Prin of Macroecon,
9999,L,3.00,ECO EL,Economics Elective,ECON 201,4670,"SS, ES",Intro Pol Economy,202
9999,L,3.00,ECO EL,Economics Elective,ECON 205,4670,SS,Econ of Soc Welfr,
9999,L,3.00,ECO EL,Economics Elective,ECON 209,4670,SS,Economic Problems,
9999,L,3.00,ECO EL,Economics Elective,ECON 230,4670,"SS, ES",Econ of Amer Mino,
9999,L,3.00,ECO EL,Economics Elective,ECON 268,4670,SS,Environmntl Econ,
9999,L,3.00,ECO EL,Economics Elective,ECON 280,4670,SS,Health Econ,
9999,L,3.00,GEN EL,General Elective,FLTR 250,4670,HU,Classic Mythology,
9999,L,4.00,FRE 101,1st Sem French,FREN 101,4670,HU,Beginning French,
9999,L,4.00,FRE 102,2nd Sem French,FREN 102,4670,HU,Beginning French,
9999,L,4.00,FRE 201,3rd Sem French,FREN 201,4670,HU,Intermediate Fren,
9999,L,4.00,FRE 202,4th Sem French,FREN 202,4670,HU,Intermediate Fren,
