to,level,credits,course_2,title_2,course_1,from_,gen_ed,title_1,special
UW Branch Campus,L,3.00,MAT 110,College Algebra,MATH (804) 195,Northcentral Tech. College,"MS,CR",College Algebra W Apps,
UW Branch Campus,L,3.00,MAT 113,Trigonometry,MATH (804) 196,Northcentral Tech. College,MS,Trigonometry W Apps,
UW Branch Campus,L,2.00,MAT 124,Pre-Calculus Mathematics,MATH (804) 197,Northcentral Tech. College,"UCTA,MS",College Technical Math 1b,22
UW Branch Campus,L,4.00,MAT 221,Calc & Analy Geom I,MATH (804) 198,Northcentral Tech. College,MS,Calculus 1,
UW Branch Campus,L,2.00,BIO EL,Biology Elective,NATSCI (806) 106,Northcentral Tech. College,NS,Pathogenic Microbiology,
UW Branch Campus,L,4.00,BIO EL,Biology Elective,NATSCI (806) 114,Northcentral Tech. College,"NS, LS, UCTA",General Biology,22
UW Branch Campus,L,4.00,CHE 125,Introductory Chemistry,NATSCI (806) 134,Northcentral Tech. College,"UCTA,LS,NS",General Chemistry,22
UW Branch Campus,L,4.00,PHY 141,College Physics I,NATSCI (806) 154,Northcentral Tech. College,"UCTA,LS,NS",General Physics 1,22
UW Branch Campus,L,4.00,BIO 182,Human Anat & Physiology,NATSCI (806) 177,Northcentral Tech. College,"LS,NS",Gen Anatomy & Physiology,215
UW Branch Campus,L,4.00,BIO EL,Biology Elective,NATSCI (806) 179,Northcentral Tech. College,"NS, LS",Adv Anatomy & Physiology,215
UW Branch Campus,L,4.00,CHE EL,Chemistry Elective,NATSCI (806) 186,Northcentral Tech. College,NS,Intro to Biochemistry,
UW Branch Campus,L,4.00,BIO EL,Biology Elective,NATSCI (806) 195,Northcentral Tech. College,NS,Anatomy & Physiology 1,
UW Branch Campus,L,4.00,BIO EL,Biology Elective,NATSCI (806) 196,Northcentral Tech. College,NS,Anatomy & Physiology 2,
UW Branch Campus,L,4.00,BIO EL,Biology Elective,NATSCI (806) 197,Northcentral Tech. College,NS,Microbiology,
UW Branch Campus,,3.00,NDC,No Degree Credit,SOCSCI (809) 100,Northcentral Tech. College,,Personal Finance-Consumer Econ,5
UW Branch Campus,,1.00,NDC,No Degree Credit,SOCSCI (809) 101,Northcentral Tech. College,,Cents & Sensibility,5
UW Branch Campus,,3.00,NDC,No Degree Credit,SOCSCI (809) 102,Northcentral Tech. College,,Leadership As An Art,5
UW Branch Campus,,3.00,NDC,No Degree Credit,SOCSCI (809) 104,Northcentral Tech. College,,Marriage&Family/Relationships,5
UW Branch Campus,,1.00,NDC,No Degree Credit,SOCSCI (809) 105,Northcentral Tech. College,,Econ Management,5
UW Branch Campus,,1.00,NDC,No Degree Credit,SOCSCI (809) 106,Northcentral Tech. College,,Econ Decisions,5
UW Branch Campus,,1.00,NDC,No Degree Credit,SOCSCI (809) 107,Northcentral Tech. College,,Take Ctrl of One's Financial F,5
UW Branch Campus,,1.00,NDC,No Degree Credit,SOCSCI (809) 109,Northcentral Tech. College,,Leadership Development/Student,5
UW Branch Campus,,3.00,NDC,No Degree Credit,SOCSCI (809) 111,Northcentral Tech. College,,Trng Behavior Science Skill &,5
UW Branch Campus,,1.00,NDC,No Degree Credit,SOCSCI (809) 112,Northcentral Tech. College,,Current Econ Issues - Immigrat,5
UW Branch Campus,,3.00,NDC,No Degree Credit,SOCSCI (809) 113,Northcentral Tech. College,,Developmental Psychology,5
UW Branch Campus,,3.00,NDC,No Degree Credit,SOCSCI (809) 114,Northcentral Tech. College,,Industrial/Organizational Psyc,5
UW Branch Campus,,3.00,NDC,No Degree Credit,SOCSCI (809) 115,Northcentral Tech. College,,Global Cultural Awareness,5
UW Branch Campus,,3.00,NDC,No Degree Credit,SOCSCI (809) 116,Northcentral Tech. College,,Global Cultural Awareness 2,5
UW Branch Campus,L,3.00,POL 104,Amer Gov & Politics,SOCSCI (809) 122,Northcentral Tech. College,"UCTA,SS",Intro to Amer Government,22
UW Branch Campus,,3.00,NDC,No Degree Credit,SOCSCI (809) 128,Northcentral Tech. College,,Marriage & Family,5
UW Branch Campus,,3.00,NDC,No Degree Credit,SOCSCI (809) 132,Northcentral Tech. College,,Futurism-Changing World of Wor,5
UW Branch Campus,,3.00,NDC,No Degree Credit,SOCSCI (809) 133,Northcentral Tech. College,,Growth/Development,5
UW Branch Campus,,3.00,NDC,No Degree Credit,SOCSCI (809) 134,Northcentral Tech. College,,Chg Roles of Men & Women At Wo,5
UW Branch Campus,,3.00,NDC,No Degree Credit,SOCSCI (809) 136,Northcentral Tech. College,,Abnormal Psycholog,5
UW Branch Campus,,3.00,NDC,No Degree Credit,SOCSCI (809) 138,Northcentral Tech. College,,Exceptional Person,5
UW Branch Campus,,3.00,NDC,No Degree Credit,SOCSCI (809) 153,Northcentral Tech. College,,Gender Roles in Society,5
UW Branch Campus,,3.00,NDC,No Degree Credit,SOCSCI (809) 155,Northcentral Tech. College,,Student & Community Leadership,5
UW Branch Campus,,3.00,NDC,No Degree Credit,SOCSCI (809) 157,Northcentral Tech. College,,Labor&Ind Relation,5
UW Branch Campus,,3.00,NDC,No Degree Credit,SOCSCI (809) 158,Northcentral Tech. College,,International Relations/Politi,5
UW Branch Campus,L,3.00,PSY EL,Psychology Elective,SOCSCI (809) 159,Northcentral Tech. College,,Abnormal Psychology,
UW Branch Campus,,3.00,NDC,No Degree Credit,SOCSCI (809) 161,Northcentral Tech. College,,College Success,5
UW Branch Campus,,3.00,NDC,No Degree Credit,SOCSCI (809) 163,Northcentral Tech. College,,Economics For Bankers,5
UW Branch Campus,,3.00,NDC,No Degree Credit,SOCSCI (809) 164,Northcentral Tech. College,,World Cultures,5
UW Branch Campus,L,3.00,GEN EL,General Elective,SOCSCI (809) 166,Northcentral Tech. College,"EL, UCTA",Intro to Ethics: Theory & App,22
UW Branch Campus,L,3.00,SOC EL,Sociology Elective,SOCSCI (809) 172,Northcentral Tech. College,"SS, UCTA",Introduction to Diversity Stud,22
UW Branch Campus,L,3.00,SOC 130,Contemp Social Prob,SOCSCI (809) 174,Northcentral Tech. College,SS,Social Problems,
UW Branch Campus,L,3.00,PSY EL,Psychology Elective,SOCSCI (809) 188,Northcentral Tech. College,SS,Developmental Psychology,
UW Branch Campus,L,3.00,ECO 101,Intro to Economics,SOCSCI (809) 195,Northcentral Tech. College,"UCTA,SS",Economics,22
UW Branch Campus,L,3.00,SOC EL,Sociology Elective,SOCSCI (809) 196,Northcentral Tech. College,"SS, UCTA",Intro to Sociology,22
UW Branch Campus,L,3.00,GEN EL,General Elective,SOCSCI (809) 197,Northcentral Tech. College,SS,Contemporary American Society,
UW Branch Campus,L,3.00,PSY 202,Introductory Psych,SOCSCI (809) 198,Northcentral Tech. College,"UCTA,SS",Intro to Psychology,22
UW Branch Campus,L,3.00,GEN EL,General Elective,SOCSCI (809) 199,Northcentral Tech. College,SS,Psychology of Human Relations,
UW Branch Campus,,2.00,NDC,No Degree Credit,MATH (804) 100,Northcentral Tech. College,,Mathematics For Electronics Ma,5
UW Branch Campus,,3.00,NDC,No Degree Credit,MATH (804) 102,Northcentral Tech. College,,Math of Finance,5
UW Branch Campus,,0.00,NDC,No Degree Credit,MATH (804) 106,Northcentral Tech. College,,Intro to College Math,5
UW Branch Campus,L,3.00,MAT EL,Mathematics Elective,MATH (804) 107,Northcentral Tech. College,,College Mathematics,
UW Branch Campus,,3.00,NDC,No Degree Credit,MATH (804) 110,Northcentral Tech. College,,Elem Algebra W Apps,5
UW Branch Campus,,1.00,NDC,No Degree Credit,MATH (804) 111,Northcentral Tech. College,,Technical Mathematics a,5
UW Branch Campus,,1.00,NDC,No Degree Credit,MATH (804) 112,Northcentral Tech. College,,Technical Mathematics B,5
UW Branch Campus,P,3.00,MAT 091,Elementary Algebra,MATH (804) 113,Northcentral Tech. College,,College Technical Math 1a,5
UW Branch Campus,,2.00,NDC,No Degree Credit,MATH (804) 114,Northcentral Tech. College,,College Technical Math 1b,5
UW Branch Campus,P,5.00,MAT 091,Elementary Algebra,MATH (804) 115,Northcentral Tech. College,,College Technical Math 1,5
UW Branch Campus,L,3.00,MAT EL,Mathematics Elective,MATH (804) 116,Northcentral Tech. College,MS,College Technical Math 2,
UW Branch Campus,L,4.00,MAT 105,Intro College Algebra,MATH (804) 118,Northcentral Tech. College,EL,Interm Algebra W Apps,
UW Branch Campus,,3.00,NDC,No Degree Credit,MATH (804) 133,Northcentral Tech. College,,Math & Logic,5
UW Branch Campus,,3.00,NDC,No Degree Credit,MATH (804) 141,Northcentral Tech. College,,Basic Technical Math,5
UW Branch Campus,,5.00,NDC,No Degree Credit,MATH (804) 151,Northcentral Tech. College,,Tech Math I,5
UW Branch Campus,L,3.00,MAT 117,Elementary Statistics,MATH (804) 189,Northcentral Tech. College,"UCTA,MS",Introductory Statistics,22
UW Branch Campus,L,3.00,MAT 110,College Algebra,MATH (804) 195,Northcentral Tech. College,"MS,CR",College Algebra W Apps,
UW Branch Campus,L,3.00,MAT 113,Trigonometry,MATH (804) 196,Northcentral Tech. College,MS,Trigonometry W Apps,
UW Branch Campus,L,2.00,MAT 124,Pre-Calculus Mathematics,MATH (804) 197,Northcentral Tech. College,"UCTA,MS",College Technical Math 1b,22
UW Branch Campus,L,4.00,MAT 221,Calc & Analy Geom I,MATH (804) 198,Northcentral Tech. College,MS,Calculus 1,
UW Branch Campus,L,2.00,BIO EL,Biology Elective,NATSCI (806) 106,Northcentral Tech. College,NS,Pathogenic Microbiology,
UW Branch Campus,L,4.00,BIO EL,Biology Elective,NATSCI (806) 114,Northcentral Tech. College,"NS, LS, UCTA",General Biology,22
UW Branch Campus,L,4.00,CHE 125,Introductory Chemistry,NATSCI (806) 134,Northcentral Tech. College,"UCTA,LS,NS",General Chemistry,22
UW Branch Campus,L,4.00,PHY 141,College Physics I,NATSCI (806) 154,Northcentral Tech. College,"UCTA,LS,NS",General Physics 1,22
UW Branch Campus,L,4.00,BIO 182,Human Anat & Physiology,NATSCI (806) 177,Northcentral Tech. College,"LS,NS",Gen Anatomy & Physiology,215
UW Branch Campus,L,4.00,BIO EL,Biology Elective,NATSCI (806) 179,Northcentral Tech. College,"NS, LS",Adv Anatomy & Physiology,215
UW Branch Campus,L,4.00,CHE EL,Chemistry Elective,NATSCI (806) 186,Northcentral Tech. College,NS,Intro to Biochemistry,
UW Branch Campus,L,4.00,BIO EL,Biology Elective,NATSCI (806) 195,Northcentral Tech. College,NS,Anatomy & Physiology 1,
UW Branch Campus,L,4.00,BIO EL,Biology Elective,NATSCI (806) 196,Northcentral Tech. College,NS,Anatomy & Physiology 2,
UW Branch Campus,L,4.00,BIO EL,Biology Elective,NATSCI (806) 197,Northcentral Tech. College,NS,Microbiology,
UW Branch Campus,,3.00,NDC,No Degree Credit,SOCSCI (809) 100,Northcentral Tech. College,,Personal Finance-Consumer Econ,5
UW Branch Campus,,1.00,NDC,No Degree Credit,SOCSCI (809) 101,Northcentral Tech. College,,Cents & Sensibility,5
UW Branch Campus,,3.00,NDC,No Degree Credit,SOCSCI (809) 102,Northcentral Tech. College,,Leadership As An Art,5
UW Branch Campus,,3.00,NDC,No Degree Credit,SOCSCI (809) 104,Northcentral Tech. College,,Marriage&Family/Relationships,5
UW Branch Campus,,1.00,NDC,No Degree Credit,SOCSCI (809) 105,Northcentral Tech. College,,Econ Management,5
UW Branch Campus,,1.00,NDC,No Degree Credit,SOCSCI (809) 106,Northcentral Tech. College,,Econ Decisions,5
UW Branch Campus,,1.00,NDC,No Degree Credit,SOCSCI (809) 107,Northcentral Tech. College,,Take Ctrl of One's Financial F,5
UW Branch Campus,,1.00,NDC,No Degree Credit,SOCSCI (809) 109,Northcentral Tech. College,,Leadership Development/Student,5
UW Branch Campus,,3.00,NDC,No Degree Credit,SOCSCI (809) 111,Northcentral Tech. College,,Trng Behavior Science Skill &,5
UW Branch Campus,,1.00,NDC,No Degree Credit,SOCSCI (809) 112,Northcentral Tech. College,,Current Econ Issues - Immigrat,5
UW Branch Campus,,3.00,NDC,No Degree Credit,SOCSCI (809) 113,Northcentral Tech. College,,Developmental Psychology,5
UW Branch Campus,,3.00,NDC,No Degree Credit,SOCSCI (809) 114,Northcentral Tech. College,,Industrial/Organizational Psyc,5
UW Branch Campus,,3.00,NDC,No Degree Credit,SOCSCI (809) 115,Northcentral Tech. College,,Global Cultural Awareness,5
UW Branch Campus,,3.00,NDC,No Degree Credit,SOCSCI (809) 116,Northcentral Tech. College,,Global Cultural Awareness 2,5
UW Branch Campus,L,3.00,POL 104,Amer Gov & Politics,SOCSCI (809) 122,Northcentral Tech. College,"UCTA,SS",Intro to Amer Government,22
UW Branch Campus,,3.00,NDC,No Degree Credit,SOCSCI (809) 128,Northcentral Tech. College,,Marriage & Family,5
UW Branch Campus,,3.00,NDC,No Degree Credit,SOCSCI (809) 132,Northcentral Tech. College,,Futurism-Changing World of Wor,5
UW Branch Campus,,3.00,NDC,No Degree Credit,SOCSCI (809) 133,Northcentral Tech. College,,Growth/Development,5
UW Branch Campus,L,3.00,CTA 103,Intro Public Speaking,SPEECH (810) 108,Northcentral Tech. College,"UCTA,AP",Fundamentals of Speech,22
UW Branch Campus,,1.00,NDC,No Degree Credit,SPEECH (810) 109,Northcentral Tech. College,,Technical Presentations,5
UW Branch Campus,,3.00,NDC,No Degree Credit,SOCSCI (809) 134,Northcentral Tech. College,,Chg Roles of Men & Women At Wo,5
UW Branch Campus,,3.00,NDC,No Degree Credit,SOCSCI (809) 136,Northcentral Tech. College,,Abnormal Psycholog,5
UW Branch Campus,,3.00,NDC,No Degree Credit,SOCSCI (809) 138,Northcentral Tech. College,,Exceptional Person,5
UW Branch Campus,,3.00,NDC,No Degree Credit,SOCSCI (809) 153,Northcentral Tech. College,,Gender Roles in Society,5
UW Branch Campus,,3.00,NDC,No Degree Credit,SOCSCI (809) 155,Northcentral Tech. College,,Student & Community Leadership,5
UW Branch Campus,,3.00,NDC,No Degree Credit,SOCSCI (809) 157,Northcentral Tech. College,,Labor&Ind Relation,5
UW Branch Campus,,3.00,NDC,No Degree Credit,SOCSCI (809) 158,Northcentral Tech. College,,International Relations/Politi,5
UW Branch Campus,L,3.00,PSY EL,Psychology Elective,SOCSCI (809) 159,Northcentral Tech. College,,Abnormal Psychology,
UW Branch Campus,,3.00,NDC,No Degree Credit,SOCSCI (809) 161,Northcentral Tech. College,,College Success,5
UW Branch Campus,,3.00,NDC,No Degree Credit,SOCSCI (809) 163,Northcentral Tech. College,,Economics For Bankers,5
UW Branch Campus,,3.00,NDC,No Degree Credit,SOCSCI (809) 164,Northcentral Tech. College,,World Cultures,5
UW Branch Campus,L,3.00,GEN EL,General Elective,SOCSCI (809) 166,Northcentral Tech. College,"EL, UCTA",Intro to Ethics: Theory & App,22
UW Branch Campus,L,3.00,SOC EL,Sociology Elective,SOCSCI (809) 172,Northcentral Tech. College,"SS, UCTA",Introduction to Diversity Stud,22
UW Branch Campus,L,3.00,SOC 130,Contemp Social Prob,SOCSCI (809) 174,Northcentral Tech. College,SS,Social Problems,
UW Branch Campus,L,3.00,PSY EL,Psychology Elective,SOCSCI (809) 188,Northcentral Tech. College,SS,Developmental Psychology,
UW Branch Campus,L,3.00,ECO 101,Intro to Economics,SOCSCI (809) 195,Northcentral Tech. College,"UCTA,SS",Economics,22
UW Branch Campus,L,3.00,SOC EL,Sociology Elective,SOCSCI (809) 196,Northcentral Tech. College,"SS, UCTA",Intro to Sociology,22
UW Branch Campus,L,3.00,GEN EL,General Elective,SOCSCI (809) 197,Northcentral Tech. College,SS,Contemporary American Society,
UW Branch Campus,L,3.00,PSY 202,Introductory Psych,SOCSCI (809) 198,Northcentral Tech. College,"UCTA,SS",Intro to Psychology,22
UW Branch Campus,L,3.00,GEN EL,General Elective,SOCSCI (809) 199,Northcentral Tech. College,SS,Psychology of Human Relations,
UW Branch Campus,,3.00,NDC,No Degree Credit,COMMSK (801) 101,Northcentral Tech. College,,English/Related,5
UW Branch Campus,,1.00,NDC,No Degree Credit,COMMSK (801) 102,Northcentral Tech. College,,Creative Writing,5
UW Branch Campus,,1.00,NDC,No Degree Credit,COMMSK (801) 103,Northcentral Tech. College,,Creative Problem Solving,5
UW Branch Campus,,1.00,NDC,No Degree Credit,COMMSK (801) 104,Northcentral Tech. College,,Critical/Creative Thinking,5
UW Branch Campus,,1.00,NDC,No Degree Credit,COMMSK (801) 105,Northcentral Tech. College,,News Reporting 1,5
UW Branch Campus,,1.00,NDC,No Degree Credit,COMMSK (801) 106,Northcentral Tech. College,,Feature Rept II,5
UW Branch Campus,,1.00,NDC,No Degree Credit,COMMSK (801) 107,Northcentral Tech. College,,Publ Prep III,5
UW Branch Campus,,1.00,NDC,No Degree Credit,COMMSK (801) 108,Northcentral Tech. College,,News Edit IV,5
UW Branch Campus,,1.00,NDC,No Degree Credit,COMMSK (801) 109,Northcentral Tech. College,,Decision Making,5
UW Branch Campus,,3.00,NDC,No Degree Credit,COMMSK (801) 110,Northcentral Tech. College,,Fundamentals of Communication,5
UW Branch Campus,,2.00,NDC,No Degree Credit,COMMSK (801) 111,Northcentral Tech. College,,Basic Voc&Grammar,5
UW Branch Campus,,3.00,NDC,No Degree Credit,COMMSK (801) 112,Northcentral Tech. College,,Language At Work,5
UW Branch Campus,,2.00,NDC,No Degree Credit,COMMSK (801) 113,Northcentral Tech. College,,Composition,5
UW Branch Campus,,1.00,NDC,No Degree Credit,COMMSK (801) 114,Northcentral Tech. College,,Portfolio-Life Work Experience,5
UW Branch Campus,,1.00,NDC,No Degree Credit,COMMSK (801) 115,Northcentral Tech. College,,Electronic Research,5
UW Branch Campus,,1.00,NDC,No Degree Credit,COMMSK (801) 116,Northcentral Tech. College,,Writing in the Workplace,5
UW Branch Campus,L,3.00,ENG 101,College Write & Critical Read,COMMSK (801) 136,Northcentral Tech. College,UCTA,English Composition 1,22
UW Branch Campus,L,3.00,CTA EL,Communication and Theatre Arts Elective,COMMSK (801) 151,Northcentral Tech. College,AP,Comm I,
UW Branch Campus,,2.00,NDC,No Degree Credit,COMMSK (801) 154,Northcentral Tech. College,,Bus Correspondence,5
UW Branch Campus,L,3.00,ENG 102,"Crit Write, Read, and Research",COMMSK (801) 155,Northcentral Tech. College,,English Composition 2,
UW Branch Campus,,1.00,NDC,No Degree Credit,COMMSK (801) 157,Northcentral Tech. College,,Non-Verbal Communication,5
UW Branch Campus,,1.00,NDC,No Degree Credit,COMMSK (801) 159,Northcentral Tech. College,,Writing For Profit,5
UW Branch Campus,,1.00,NDC,No Degree Credit,COMMSK (801) 163,Northcentral Tech. College,,Employment Skills For Technici,5
UW Branch Campus,,3.00,NDC,No Degree Credit,COMMSK (801) 194,Northcentral Tech. College,,Technical Language Skills,5
UW Branch Campus,L,3.00,ENG EL,English Elective,COMMSK (801) 195,Northcentral Tech. College,UCTA,Written Communication,22
UW Branch Campus,L,3.00,CTA 101,Interpersonal Comm,COMMSK (801) 196,Northcentral Tech. College,AP,Oral/Interpersonal Comm,
UW Branch Campus,L,3.00,ENG 206,Technical Writing,COMMSK (801) 197,Northcentral Tech. College,AP,Technical Reporting,
UW Branch Campus,L,3.00,CTA 103,Intro Public Speaking,COMMSK (801) 198,Northcentral Tech. College,"UCTA,AP",Speech,22
UW Branch Campus,L,3.00,CTA 103,Intro Public Speaking,SPEECH (810) 108,Northcentral Tech. College,"UCTA,AP",Fundamentals of Speech,22
UW Branch Campus,,1.00,NDC,No Degree Credit,SPEECH (810) 109,Northcentral Tech. College,,Technical Presentations,5
UW Branch Campus,,3.00,NDC,No Degree Credit,COMMSK (801) 101,Northcentral Tech. College,,English/Related,5
UW Branch Campus,,1.00,NDC,No Degree Credit,COMMSK (801) 102,Northcentral Tech. College,,Creative Writing,5
UW Branch Campus,,1.00,NDC,No Degree Credit,COMMSK (801) 103,Northcentral Tech. College,,Creative Problem Solving,5
UW Branch Campus,,1.00,NDC,No Degree Credit,COMMSK (801) 104,Northcentral Tech. College,,Critical/Creative Thinking,5
UW Branch Campus,,1.00,NDC,No Degree Credit,COMMSK (801) 105,Northcentral Tech. College,,News Reporting 1,5
UW Branch Campus,,1.00,NDC,No Degree Credit,COMMSK (801) 106,Northcentral Tech. College,,Feature Rept II,5
UW Branch Campus,,1.00,NDC,No Degree Credit,COMMSK (801) 107,Northcentral Tech. College,,Publ Prep III,5
UW Branch Campus,,1.00,NDC,No Degree Credit,COMMSK (801) 108,Northcentral Tech. College,,News Edit IV,5
UW Branch Campus,,1.00,NDC,No Degree Credit,COMMSK (801) 109,Northcentral Tech. College,,Decision Making,5
UW Branch Campus,,3.00,NDC,No Degree Credit,COMMSK (801) 110,Northcentral Tech. College,,Fundamentals of Communication,5
UW Branch Campus,,2.00,NDC,No Degree Credit,COMMSK (801) 111,Northcentral Tech. College,,Basic Voc&Grammar,5
UW Branch Campus,,3.00,NDC,No Degree Credit,COMMSK (801) 112,Northcentral Tech. College,,Language At Work,5
UW Branch Campus,,2.00,NDC,No Degree Credit,COMMSK (801) 113,Northcentral Tech. College,,Composition,5
UW Branch Campus,,1.00,NDC,No Degree Credit,COMMSK (801) 114,Northcentral Tech. College,,Portfolio-Life Work Experience,5
UW Branch Campus,,1.00,NDC,No Degree Credit,COMMSK (801) 115,Northcentral Tech. College,,Electronic Research,5
UW Branch Campus,,1.00,NDC,No Degree Credit,COMMSK (801) 116,Northcentral Tech. College,,Writing in the Workplace,5
UW Branch Campus,L,3.00,ENG 101,College Write & Critical Read,COMMSK (801) 136,Northcentral Tech. College,UCTA,English Composition 1,22
UW Branch Campus,L,3.00,CTA EL,Communication and Theatre Arts Elective,COMMSK (801) 151,Northcentral Tech. College,AP,Comm I,
UW Branch Campus,,2.00,NDC,No Degree Credit,COMMSK (801) 154,Northcentral Tech. College,,Bus Correspondence,5
UW Branch Campus,L,3.00,ENG 102,"Crit Write, Read, and Research",COMMSK (801) 155,Northcentral Tech. College,,English Composition 2,
UW Branch Campus,,1.00,NDC,No Degree Credit,COMMSK (801) 157,Northcentral Tech. College,,Non-Verbal Communication,5
UW Branch Campus,,1.00,NDC,No Degree Credit,COMMSK (801) 159,Northcentral Tech. College,,Writing For Profit,5
UW Branch Campus,,1.00,NDC,No Degree Credit,COMMSK (801) 163,Northcentral Tech. College,,Employment Skills For Technici,5
UW Branch Campus,,3.00,NDC,No Degree Credit,COMMSK (801) 194,Northcentral Tech. College,,Technical Language Skills,5
UW Branch Campus,L,3.00,ENG EL,English Elective,COMMSK (801) 195,Northcentral Tech. College,UCTA,Written Communication,22
UW Branch Campus,L,3.00,CTA 101,Interpersonal Comm,COMMSK (801) 196,Northcentral Tech. College,AP,Oral/Interpersonal Comm,
UW Branch Campus,L,3.00,ENG 206,Technical Writing,COMMSK (801) 197,Northcentral Tech. College,AP,Technical Reporting,
UW Branch Campus,L,3.00,CTA 103,Intro Public Speaking,COMMSK (801) 198,Northcentral Tech. College,"UCTA,AP",Speech,22
UW-Eau Claire,L,3.00,GEN EL,General Elective,ANHUSB (091) 104,Northcentral Tech. College,,Intro to Animal Science,
UW-Eau Claire,L,2.00,GEN EL,General Elective,ANHUSB (091) 172,Northcentral Tech. College,,Medical Terminology - Vet 1,
UW-Eau Claire,L,2.00,IS EL,Information Systems Elective,ITNET (150) 114,Northcentral Tech. College,,Principles of Information Secu,
UW-Eau Claire,,2.00,GEN CONF,General Confer,ITMCS (154) 133,Northcentral Tech. College,,Computer Concepts,"2, 11"
UW-Eau Claire,U,3.00,C S 322,Animation Program,ITMCS (154) 134,Northcentral Tech. College,,Using Flash For Web Site Devel,
UW-Eau Claire,L,3.00,ACCT EL,Accounting Elective,ACCTG (101) 110,Northcentral Tech. College,,Accounting Information Systems,
UW-Eau Claire,L,4.00,ACCT 201,Intro to Acctg,ACCTG (101) 111,Northcentral Tech. College,,Accounting 1,
UW-Eau Claire,U,4.00,ACCT 312,Managerial Acctg,ACCTG (101) 113,Northcentral Tech. College,,Accounting 2,
UW-Eau Claire,L,4.00,ACCT EL,Accounting Elective,ACCTG (101) 115,Northcentral Tech. College,,Intermediate Accounting,
UW-Eau Claire,L,4.00,ACCT EL,Accounting Elective,ACCTG (101) 120,Northcentral Tech. College,,Accounting IV,
UW-Eau Claire,L,3.00,ACCT EL,Accounting Elective,ACCTG (101) 121,Northcentral Tech. College,,Individual Tax Accounting,
UW-Eau Claire,L,2.00,ACCT EL,Accounting Elective,ACCTG (101) 122,Northcentral Tech. College,,Cost Analysis,
UW-Eau Claire,L,3.00,ACCT EL,Accounting Elective,ACCTG (101) 124,Northcentral Tech. College,,Auditing,
UW-Eau Claire,L,2.00,ACCT EL,Accounting Elective,ACCTG (101) 125,Northcentral Tech. College,,Cost Accounting,
UW-Eau Claire,L,3.00,ACCT EL,Accounting Elective,ACCTG (101) 135,Northcentral Tech. College,,Payroll Accounting,
UW-Eau Claire,L,2.00,ACCT EL,Accounting Elective,ACCTG (101) 136,Northcentral Tech. College,,Accounting Spreadsheet Applica,
UW-Eau Claire,L,3.00,ACCT EL,Accounting Elective,ACCTG (101) 178,Northcentral Tech. College,,Accounting Computer Applicatio,
UW-Eau Claire,L,3.00,C S 100,Computr Info Tech,COMPSOFT (103) 240,Northcentral Tech. College,GE-IB,Office 2016 Level 1,
UW-Eau Claire,L,3.00,NRSG 220,Language of Healt,MEDTERM (501) 101,Northcentral Tech. College,,Medical Terminology,
UW-Eau Claire,,3.00,GEN CONF,General Confer,MEDTERM (501) 112,Northcentral Tech. College,,Introduction to Public Health,"2, 11"
UW-Eau Claire,L,1.00,HCAD EL,Health Care Administration Elective,MEDTERM (501) 190,Northcentral Tech. College,,Introduction to Health Careers,
UW-Eau Claire,L,2.00,ART 274,Comp Des Prncpls,VICOM (206) 160,Northcentral Tech. College,,Video For Social Media,
